Booking_ID,Passenger_ID,Flight_Number,Departure_Time,Class,Ticket_Price,Flight_Status
291702,62338,EK990,6/23/2023 15:05,First,2685.44,Delayed
291703,59776,EK747,12/21/2024 13:53,Economy,2723.66,Cancelled
291704,73702,EK852,4/17/2024 7:24,First,2127.3,Cancelled
291705,31850,EK244,1/14/2023 20:45,Economy,1489.03,Delayed
291706,13566,EK104,10/1/2023 9:52,Business,1486.37,On Time
291707,78111,EK632,10/8/2023 2:14,Business,3064.45,On Time
291708,16424,EK689,4/23/2024 11:31,First,3337.01,On Time
291709,41851,EK190,2/10/2023 10:52,Business,3947.94,Delayed
291710,17402,EK437,3/12/2024 16:51,First,2761.1,Delayed
291711,61624,EK088,1/18/2024 6:11,Business,728.58,Delayed
291712,65922,EK046,10/18/2024 17:12,Business,4393.49,On Time
291713,6191,EK073,6/24/2024 1:32,Economy,423.39,Delayed
291714,29966,EK450,12/3/2024 4:31,First,982.99,On Time
291715,12435,EK337,1/30/2023 19:47,Economy,2341.72,Cancelled
291716,13707,EK142,10/10/2024 7:29,First,5056.97,On Time
291717,74983,EK999,2/2/2023 1:32,First,261.87,Cancelled
291718,19976,EK365,8/25/2023 21:10,Business,2517.7,Delayed
291719,54251,EK715,8/19/2023 12:57,Business,351.02,On Time
291720,6768,EK604,12/24/2024 18:14,Business,5741.71,Delayed
291721,7257,EK615,10/9/2023 1:50,Economy,4002.42,Cancelled
291722,49099,EK119,6/1/2024 12:26,Business,1555.66,Delayed
291723,29817,EK491,8/14/2023 4:43,Business,5211.78,On Time
291724,59143,EK229,2/2/2023 3:43,Economy,2569.64,On Time
291725,65580,EK274,9/25/2023 0:20,First,4741.54,Delayed
291726,78006,EK808,12/31/2023 9:11,Economy,1286.36,Delayed
291727,24515,EK171,5/11/2024 19:21,Business,2599.19,On Time
291728,27567,EK798,9/28/2023 3:51,Economy,961.44,On Time
291729,58349,EK674,12/27/2023 13:10,Business,765.12,Cancelled
291730,28413,EK987,3/5/2024 4:46,First,5644.94,Delayed
291731,57828,EK508,6/16/2023 23:05,Business,3958.05,Delayed
291732,41365,EK974,6/22/2023 0:01,Economy,2518.67,On Time
291733,67077,EK715,9/21/2023 4:07,Business,3491.12,Delayed
291734,48564,EK550,11/25/2024 0:10,First,2997.09,Cancelled
291735,59899,EK599,8/14/2023 1:04,Business,4814.3,Delayed
291736,62606,EK612,7/13/2024 3:45,First,2644.12,Delayed
291737,59261,EK710,5/15/2023 2:12,First,777.22,Delayed
291738,50334,EK449,9/10/2024 12:16,Business,592.34,Delayed
291739,26346,EK800,10/1/2024 12:05,Business,771.42,Delayed
291740,80733,EK010,12/9/2024 12:48,Economy,2231.35,Delayed
291741,3114,EK027,11/21/2023 6:32,First,1406.26,On Time
291742,36968,EK458,10/21/2024 17:07,First,339.16,On Time
291743,52609,EK336,11/3/2024 17:59,Economy,3327.02,Cancelled
291744,8209,EK944,10/31/2023 16:42,Business,3198.65,Delayed
291745,73629,EK380,4/24/2023 17:32,Business,1387.17,Delayed
291746,77501,EK126,2/2/2023 19:06,Business,181.18,Delayed
291747,71106,EK095,7/13/2024 5:40,Business,1896.3,Cancelled
291748,19842,EK030,12/21/2024 15:42,First,1349.35,Delayed
291749,19305,EK108,4/29/2023 10:01,Business,3234.43,Delayed
291750,45061,EK133,3/3/2024 1:23,Business,4028.98,Cancelled
291751,48128,EK617,12/20/2023 3:51,First,1761.71,On Time
291752,35839,EK404,9/8/2023 1:53,Economy,3058.58,Delayed
291753,10700,EK158,10/25/2024 4:51,Economy,2753.65,Delayed
291754,55390,EK854,11/28/2024 23:10,First,5629.65,Delayed
291755,11773,EK029,6/3/2024 23:23,Business,1617.41,On Time
291756,12594,EK820,6/10/2023 12:26,Business,4638.04,On Time
291757,28150,EK961,2/28/2024 23:26,First,3721.59,On Time
291758,3564,EK955,10/23/2024 13:04,Economy,4829.57,On Time
291759,26822,EK765,10/11/2023 22:13,First,5545.06,Delayed
291760,56563,EK052,9/1/2023 17:45,Economy,3511.59,On Time
291761,66841,EK452,1/3/2023 4:02,Economy,5973.92,Cancelled
291762,64178,EK087,10/23/2023 13:37,First,4063.38,Cancelled
291763,67805,EK906,1/22/2023 10:14,Economy,940.9,Delayed
291764,42870,EK659,9/11/2023 4:54,Economy,5007.47,Delayed
291765,58035,EK476,6/16/2023 2:33,First,3782.51,Cancelled
291766,75097,EK731,10/13/2024 19:08,Economy,5866.92,On Time
291767,73548,EK244,3/31/2023 22:53,First,3552.41,Delayed
291768,33869,EK095,6/10/2024 23:13,Business,1985.45,On Time
291769,12928,EK208,3/19/2023 10:21,First,2410.45,Cancelled
291770,34632,EK932,4/24/2024 11:53,Economy,815.32,Cancelled
291771,33428,EK811,7/26/2023 6:24,Business,2964.81,Delayed
291772,42959,EK779,8/2/2023 16:49,Economy,1401.46,Cancelled
291773,12201,EK721,6/12/2024 3:44,Business,1924.36,Delayed
291774,63152,EK500,5/2/2023 2:58,Business,3265.82,On Time
291775,64341,EK012,5/3/2024 14:16,Economy,3778.88,Cancelled
291776,2095,EK059,11/27/2023 14:37,Business,5989.2,Delayed
291777,79736,EK647,3/12/2023 16:32,Economy,2397.09,Delayed
291778,53245,EK267,5/24/2023 10:33,Business,5772.15,Delayed
291779,58361,EK680,3/30/2024 7:01,Business,412.13,Cancelled
291780,6877,EK488,9/18/2023 10:01,First,4337.72,Delayed
291781,3943,EK435,2/6/2024 22:49,First,3521.69,On Time
291782,45606,EK887,2/1/2023 21:18,First,4907.4,Cancelled
291783,39337,EK810,9/23/2023 5:49,Business,3637.83,On Time
291784,80639,EK086,7/17/2023 8:26,Business,180.59,Cancelled
291785,9087,EK737,12/29/2023 0:18,First,4907.29,On Time
291786,15943,EK912,8/5/2024 14:23,Business,1734.73,On Time
291787,44317,EK739,3/29/2024 8:26,First,3487.72,On Time
291788,32231,EK580,4/25/2023 14:27,Economy,3361.54,On Time
291789,69574,EK317,12/31/2023 12:11,First,5908.74,Delayed
291790,74545,EK062,10/25/2024 23:22,Business,1632.89,Delayed
291791,75147,EK085,8/5/2023 2:45,Business,4194.36,Delayed
291792,35662,EK182,7/28/2024 7:27,Economy,1539.49,On Time
291793,77300,EK051,11/4/2023 17:55,Business,2556.86,Cancelled
291794,36420,EK712,9/9/2023 4:44,Economy,5212.05,Delayed
291795,47790,EK609,1/8/2023 3:10,First,5432.67,On Time
291796,26675,EK775,11/19/2023 9:43,First,554.58,Delayed
291797,28588,EK772,1/11/2023 5:52,Business,5184.26,On Time
291798,47682,EK906,1/10/2023 16:59,Economy,207.43,Delayed
291799,26092,EK479,2/24/2023 8:57,Economy,4647.21,Cancelled
291800,68577,EK985,5/11/2023 1:38,First,699.86,Delayed
291801,15264,EK531,10/20/2024 20:03,Business,3930.91,On Time
291802,70575,EK435,11/3/2023 9:26,Economy,3147.14,Delayed
291803,37225,EK964,10/27/2023 23:51,Business,5974.81,On Time
291804,60914,EK779,1/20/2024 0:44,Economy,3767.95,Cancelled
291805,45226,EK907,7/29/2023 23:01,First,5195.33,On Time
291806,65417,EK902,12/25/2023 14:58,Economy,1440.63,Cancelled
291807,3322,EK328,3/26/2023 13:40,Economy,2802.92,Cancelled
291808,20068,EK397,2/16/2024 22:58,Economy,5314.64,Delayed
291809,60600,EK748,5/25/2023 23:52,First,262.34,Cancelled
291810,65265,EK995,9/18/2023 19:03,First,5184.31,On Time
291811,3259,EK762,12/4/2023 2:40,First,1640.77,On Time
291812,37564,EK399,10/12/2023 15:11,First,907.85,Cancelled
291813,25772,EK577,3/3/2024 23:42,Business,753.43,On Time
291814,41904,EK170,7/14/2023 21:30,First,1192.63,Delayed
291815,67267,EK760,10/26/2024 11:30,Economy,4368.57,Cancelled
291816,63796,EK573,2/23/2023 20:20,Economy,4303.81,On Time
291817,67589,EK550,7/21/2023 15:31,Business,4170.87,On Time
291818,1511,EK367,10/9/2023 14:30,Business,382.84,Cancelled
291819,77117,EK052,5/23/2023 3:30,Business,5760.13,On Time
291820,57627,EK306,8/7/2023 7:08,Economy,5010.63,Cancelled
291821,79431,EK482,11/24/2023 6:51,Business,1413.82,Delayed
291822,31984,EK359,1/4/2024 14:51,Economy,4280.1,Delayed
291823,43634,EK227,7/17/2024 13:27,Business,2915.48,On Time
291824,72233,EK543,6/23/2023 11:08,Economy,4057.63,Delayed
291825,77400,EK837,8/11/2024 1:43,Economy,5902.12,On Time
291826,48854,EK854,1/12/2023 23:52,First,750.34,On Time
291827,70214,EK319,9/28/2023 14:21,First,5226.47,Cancelled
291828,60155,EK355,9/17/2023 8:12,Business,4496.99,On Time
291829,1824,EK528,2/20/2023 23:55,Economy,776.44,Cancelled
291830,42741,EK248,6/24/2024 5:15,First,453.31,Delayed
291831,21897,EK507,1/5/2024 9:19,Business,856.63,Cancelled
291832,4318,EK426,3/9/2023 10:04,Economy,3524.43,Delayed
291833,71430,EK037,12/8/2024 3:33,Economy,2068.93,Cancelled
291834,40586,EK070,5/6/2024 23:40,Economy,1632.5,On Time
291835,75577,EK043,8/24/2024 16:46,Business,2430.29,Delayed
291836,2961,EK915,9/25/2024 8:53,Business,3087.22,On Time
291837,24962,EK559,10/10/2024 13:10,First,3349.77,Cancelled
291838,22963,EK746,12/11/2023 7:02,Business,4058.39,Delayed
291839,77530,EK213,4/1/2024 23:38,First,2666.76,On Time
291840,76322,EK673,11/5/2023 9:00,First,934.68,Cancelled
291841,28628,EK256,9/20/2023 1:25,Economy,286.11,Cancelled
291842,73962,EK962,2/15/2024 11:51,Business,3367.72,On Time
291843,78080,EK896,6/29/2024 6:47,Economy,661.45,On Time
291844,12650,EK975,5/16/2023 4:08,First,738,Cancelled
291845,22656,EK126,6/15/2023 1:56,Business,2310.33,Delayed
291846,2033,EK216,6/28/2024 16:13,Economy,3419.6,Delayed
291847,14733,EK874,7/10/2024 5:10,Economy,2734.24,Delayed
291848,36508,EK180,12/13/2023 19:23,Economy,3470.24,On Time
291849,12196,EK318,8/18/2023 20:36,First,685.39,Cancelled
291850,25683,EK078,1/22/2023 23:25,Business,2911.44,Delayed
291851,52947,EK537,7/12/2024 5:45,Economy,2542.7,Delayed
291852,78515,EK690,8/16/2023 4:11,Economy,4476.69,Cancelled
291853,25350,EK541,1/9/2023 14:43,Economy,5215.7,Delayed
291854,10820,EK610,11/27/2023 5:16,First,3870.4,Cancelled
291855,5435,EK690,2/8/2023 12:19,Business,5391.09,Delayed
291856,61202,EK232,11/23/2024 16:41,Economy,3967.54,On Time
291857,7038,EK758,10/11/2024 9:31,First,1173.4,On Time
291858,71578,EK293,12/29/2023 7:44,Business,3279.83,Cancelled
291859,1803,EK421,9/5/2023 12:09,First,5661.72,Cancelled
291860,21558,EK665,9/23/2024 16:38,First,3826.9,On Time
291861,67480,EK169,7/1/2023 15:37,First,1926.24,Delayed
291862,19149,EK148,7/9/2024 21:34,Economy,5129.75,On Time
291863,32356,EK673,5/23/2023 0:18,Business,4961.07,On Time
291864,34146,EK147,7/31/2024 16:51,Economy,5600.97,On Time
291865,16905,EK287,6/4/2023 5:23,First,1794.12,Delayed
291866,53227,EK967,3/7/2023 10:11,Economy,5694.39,Cancelled
291867,18166,EK190,3/17/2024 1:25,Economy,1209.16,Delayed
291868,50044,EK790,10/23/2024 18:41,First,4227.63,Cancelled
291869,11459,EK053,10/18/2023 23:22,Economy,4119.17,On Time
291870,1826,EK889,10/15/2024 8:21,First,3470.53,On Time
291871,34378,EK042,11/28/2024 19:10,Economy,2603.37,Delayed
291872,34115,EK020,9/26/2024 8:37,First,1896.07,Delayed
291873,47661,EK578,12/24/2023 21:27,Economy,4005.61,On Time
291874,1832,EK578,11/27/2023 1:06,First,4077.88,Cancelled
291875,48893,EK222,4/26/2023 19:54,Economy,209.77,Delayed
291876,58785,EK385,10/19/2023 12:54,Economy,324.38,Delayed
291877,64191,EK003,5/23/2024 10:36,Business,2347.49,Delayed
291878,71104,EK245,12/20/2023 1:22,Business,5025.02,On Time
291879,34426,EK266,2/23/2023 15:20,First,493.71,On Time
291880,60472,EK803,10/15/2023 20:57,Business,4774.5,Delayed
291881,38967,EK163,5/31/2024 11:09,First,3902.69,On Time
291882,18220,EK872,2/23/2024 8:09,Economy,1070.33,Delayed
291883,10726,EK190,2/3/2024 9:18,First,486.11,Delayed
291884,21256,EK453,6/22/2024 19:21,First,1500.63,Delayed
291885,26283,EK257,8/10/2023 9:16,Economy,2939.56,Cancelled
291886,5904,EK648,9/28/2024 16:50,Economy,2198.52,On Time
291887,52475,EK203,9/9/2023 9:28,First,4192.3,On Time
291888,53516,EK716,7/16/2024 22:04,Business,2606.69,On Time
291889,15250,EK215,5/24/2024 4:42,Economy,4558.08,Cancelled
291890,29795,EK764,4/29/2023 20:11,First,5234.73,On Time
291891,59352,EK186,12/13/2023 17:16,Economy,4388.02,Cancelled
291892,56041,EK881,9/23/2024 7:16,First,5164.1,On Time
291893,29932,EK608,12/9/2024 2:33,First,5490.42,On Time
291894,53721,EK983,9/10/2024 9:44,Economy,3335.29,Delayed
291895,43848,EK935,11/19/2024 19:22,Economy,4158.96,Delayed
291896,59739,EK662,12/31/2024 16:11,Business,4337.56,On Time
291897,68469,EK685,5/23/2023 20:10,First,1325.42,Cancelled
291898,47724,EK639,11/22/2023 21:45,Business,767.41,On Time
291899,24433,EK067,10/20/2024 0:41,Economy,1314.93,Cancelled
291900,29140,EK853,9/21/2024 0:01,Business,2008.5,Cancelled
291901,32516,EK893,8/3/2023 9:58,Business,158.29,Cancelled
291902,4566,EK149,7/16/2023 9:35,Business,3668.79,Cancelled
291903,57341,EK948,3/5/2023 5:11,First,763.77,On Time
291904,11806,EK613,10/26/2023 0:15,First,4292.57,On Time
291905,59075,EK250,12/8/2023 18:18,First,946.46,Cancelled
291906,25778,EK741,1/10/2024 19:31,Economy,2994.88,On Time
291907,4723,EK381,2/21/2023 2:28,First,5407.83,Cancelled
291908,40736,EK087,3/24/2024 11:10,First,667.52,On Time
291909,7142,EK770,6/3/2024 11:47,Business,4255.32,Delayed
291910,19945,EK344,3/9/2024 16:57,Business,1745.32,Delayed
291911,58347,EK448,7/14/2023 13:02,Economy,5932.52,Cancelled
291912,47544,EK641,3/29/2023 2:38,Economy,2110.2,On Time
291913,74872,EK744,9/10/2024 16:05,First,1036.5,Cancelled
291914,75967,EK658,7/31/2024 19:38,First,5819.19,On Time
291915,70532,EK890,1/13/2023 16:02,Business,2473.34,On Time
291916,30047,EK925,5/21/2024 18:56,Business,2436.85,Cancelled
291917,17103,EK843,11/17/2023 17:59,First,3794.1,Cancelled
291918,12107,EK117,11/8/2024 5:01,Economy,1792.66,On Time
291919,20569,EK342,6/5/2024 10:12,First,3232.09,Delayed
291920,3364,EK144,1/14/2024 10:43,First,4813.06,Cancelled
291921,18466,EK003,2/28/2023 0:10,First,2312.05,Delayed
291922,63513,EK221,9/9/2023 7:22,First,1853.56,On Time
291923,33740,EK492,5/1/2023 2:25,First,5379.6,Cancelled
291924,1872,EK662,4/26/2024 18:26,First,5250.22,Cancelled
291925,1910,EK562,2/25/2023 23:35,Economy,2364.21,Cancelled
291926,23113,EK395,7/26/2024 21:07,Business,2161.81,Cancelled
291927,56992,EK444,5/29/2024 4:37,Business,2874.4,On Time
291928,33985,EK147,6/30/2023 5:04,Business,4528.24,On Time
291929,23604,EK932,8/21/2024 12:40,Economy,1095.35,Delayed
291930,70731,EK721,8/24/2023 19:06,First,2150.91,On Time
291931,67101,EK269,10/31/2023 16:15,First,1812.77,Delayed
291932,53638,EK345,11/5/2023 13:14,Business,3531.15,On Time
291933,40042,EK622,12/17/2023 18:44,First,799.38,Cancelled
291934,22505,EK275,8/16/2023 14:32,Business,4258.04,Cancelled
291935,59568,EK289,6/20/2023 23:56,Economy,1836.79,Delayed
291936,50513,EK896,11/15/2023 15:21,First,1337.19,Delayed
291937,3862,EK237,4/30/2023 2:26,Economy,2253.69,Cancelled
291938,68806,EK310,10/25/2023 18:47,Business,3982.4,On Time
291939,55977,EK544,5/8/2024 17:45,First,4041.67,Cancelled
291940,76095,EK059,3/4/2023 14:32,Business,1436.66,On Time
291941,79061,EK952,7/28/2024 23:52,First,5605.4,Delayed
291942,10623,EK622,3/29/2023 7:54,Economy,5430.61,On Time
291943,80240,EK091,12/25/2024 5:43,Business,2449.2,Cancelled
291944,2249,EK578,2/1/2023 18:30,First,1010.43,Delayed
291945,59758,EK767,9/3/2023 4:50,First,4434.04,Cancelled
291946,53184,EK829,12/13/2024 15:45,Economy,4493.3,On Time
291947,19658,EK195,3/25/2023 15:30,Business,1888.99,On Time
291948,20043,EK697,7/7/2024 3:41,Business,4874.44,On Time
291949,55861,EK106,5/18/2023 18:32,First,2042.54,Delayed
291950,2042,EK349,10/30/2023 19:14,First,5439.53,Cancelled
291951,80995,EK028,6/14/2023 21:45,First,3004.59,On Time
291952,79970,EK537,8/30/2024 14:34,First,5242.69,Cancelled
291953,22053,EK651,10/1/2024 2:26,First,3415.28,Delayed
291954,26731,EK987,7/27/2024 20:29,Business,3471.55,Delayed
291955,56679,EK160,2/27/2023 12:44,Business,4529.22,Delayed
291956,48941,EK339,9/3/2024 18:23,Economy,3687.7,On Time
291957,74176,EK031,7/16/2023 3:51,First,3844.86,On Time
291958,24237,EK818,12/9/2023 1:12,Business,1913.32,Delayed
291959,54284,EK296,1/31/2024 12:19,Business,3201.52,Delayed
291960,76997,EK336,9/24/2023 19:26,First,406.5,On Time
291961,80678,EK358,10/29/2023 7:53,Business,1911.56,Delayed
291962,66152,EK042,11/22/2023 8:39,First,389.37,Delayed
291963,77346,EK546,1/3/2023 19:24,Business,3049.3,On Time
291964,38251,EK688,2/11/2024 23:33,Economy,203.54,Delayed
291965,37429,EK274,5/30/2024 2:54,Business,4832.94,On Time
291966,30710,EK946,4/4/2023 14:28,First,2538.74,Delayed
291967,39222,EK183,11/9/2023 3:58,Economy,4558.87,Delayed
291968,5203,EK558,4/11/2024 14:26,Economy,3305.22,Delayed
291969,49669,EK326,1/26/2024 19:01,Business,1503.02,On Time
291970,75155,EK309,3/11/2023 22:47,Business,1883.45,On Time
291971,44104,EK755,1/17/2023 23:02,Economy,1017.6,Delayed
291972,7440,EK919,4/1/2024 20:07,First,309.18,Cancelled
291973,78295,EK580,11/8/2023 5:38,Economy,4593.6,Cancelled
291974,56717,EK420,6/3/2023 19:39,First,1410.11,Cancelled
291975,59967,EK331,9/8/2024 6:00,Business,1732.54,On Time
291976,57912,EK959,6/9/2023 11:36,Economy,4809.25,On Time
291977,67869,EK737,12/19/2023 17:44,First,3387.22,Delayed
291978,74650,EK485,1/13/2024 13:33,First,3684.03,Delayed
291979,36236,EK788,4/20/2023 13:42,Business,2656.63,Cancelled
291980,55550,EK897,4/19/2024 18:11,First,5983.69,Cancelled
291981,11621,EK436,8/19/2024 13:52,Business,3211.9,Cancelled
291982,37148,EK079,10/19/2023 15:11,Economy,263.4,On Time
291983,26965,EK760,7/3/2023 9:14,Economy,1496.48,Cancelled
291984,52906,EK376,10/24/2023 14:11,Business,2407.66,On Time
291985,46687,EK601,8/31/2024 2:32,Economy,4980.13,Cancelled
291986,27461,EK014,10/30/2023 4:18,Business,454.94,Cancelled
291987,8748,EK170,11/19/2023 6:08,First,5238.52,Cancelled
291988,27340,EK505,12/28/2024 2:51,Business,4064.37,Delayed
291989,75520,EK641,5/6/2023 14:53,Business,731.94,Delayed
291990,41162,EK993,1/25/2023 16:22,First,1900.95,Cancelled
291991,76310,EK449,9/13/2024 10:42,Economy,4398.73,On Time
291992,71646,EK087,3/29/2023 18:41,Economy,652.98,Delayed
291993,31866,EK900,1/23/2023 13:14,Economy,4616.86,On Time
291994,34006,EK410,7/9/2024 20:49,Business,4048.08,Cancelled
291995,22723,EK832,2/25/2023 3:45,Business,4786.79,Delayed
291996,10139,EK984,6/23/2023 21:11,First,3321.36,Delayed
291997,7577,EK647,6/17/2024 19:18,First,1597.1,On Time
291998,16427,EK072,8/11/2024 16:39,First,3148.73,Delayed
291999,7433,EK078,5/8/2024 0:19,First,5689.57,Delayed
292000,48013,EK546,11/29/2023 7:16,Economy,5514.55,Delayed
292001,46962,EK418,9/27/2023 1:10,First,3731.39,Delayed
292002,45041,EK878,12/13/2024 2:57,Economy,2768.47,Delayed
292003,64628,EK573,9/15/2024 15:53,Economy,3610.52,Cancelled
292004,4911,EK384,11/19/2023 0:54,First,4897.83,On Time
292005,24386,EK040,12/16/2024 1:58,Economy,3763.32,Cancelled
292006,20997,EK711,12/11/2023 20:27,First,3616.56,On Time
292007,77679,EK385,4/10/2024 12:33,First,5333.64,Cancelled
292008,36404,EK037,8/12/2024 8:20,First,2690.6,Delayed
292009,12017,EK648,12/4/2024 13:45,First,4411.24,On Time
292010,78339,EK468,10/18/2023 4:11,Business,2021.52,Cancelled
292011,37108,EK424,9/25/2024 12:24,Business,2746.48,On Time
292012,57451,EK109,2/27/2024 6:32,Business,360.12,Delayed
292013,72017,EK138,11/8/2024 6:01,First,4987.72,Delayed
292014,39616,EK047,4/5/2024 2:49,Business,5999.44,On Time
292015,78083,EK614,8/10/2024 23:47,First,2633.81,Cancelled
292016,5800,EK123,2/13/2023 3:35,Business,1588.82,Cancelled
292017,71363,EK364,9/21/2024 21:35,Economy,1576.87,On Time
292018,17242,EK429,6/13/2023 0:15,Business,1380.51,Cancelled
292019,58592,EK408,6/12/2023 19:47,First,3770.16,Cancelled
292020,56350,EK027,11/4/2023 18:28,Business,4388.53,On Time
292021,66750,EK215,9/2/2024 10:35,Economy,1837.16,Cancelled
292022,51781,EK124,5/2/2024 7:41,Business,5992.9,Cancelled
292023,20802,EK254,4/25/2023 6:23,Business,3633.51,On Time
292024,47212,EK451,4/8/2024 13:59,First,4290.06,On Time
292025,26341,EK604,8/2/2024 7:05,Economy,2941.87,Cancelled
292026,67732,EK674,7/14/2024 1:56,Business,1270.06,Cancelled
292027,21333,EK948,10/24/2024 4:59,Economy,5937.61,Cancelled
292028,49497,EK324,7/8/2023 10:49,Business,3233.53,Cancelled
292029,65526,EK823,3/31/2024 18:56,Business,5519.03,Delayed
292030,42639,EK584,6/20/2024 8:40,Business,1826.4,Delayed
292031,43183,EK228,7/24/2023 7:05,First,5042.82,Cancelled
292032,31709,EK717,5/20/2024 12:56,Business,451.2,On Time
292033,66115,EK171,4/21/2024 23:13,Economy,4008.7,On Time
292034,77875,EK386,9/28/2024 18:55,Business,3144.68,Cancelled
292035,45635,EK608,5/31/2024 6:49,First,4309.54,Delayed
292036,32355,EK115,8/23/2023 5:07,Economy,5622.92,Cancelled
292037,39280,EK675,6/12/2023 21:12,First,5086.65,Delayed
292038,72078,EK061,3/27/2024 2:50,Business,4662.93,Delayed
292039,42419,EK073,2/11/2023 3:48,First,1114.47,On Time
292040,36890,EK047,5/8/2024 7:29,First,4136.55,Delayed
292041,11569,EK270,2/9/2024 16:03,Business,4837.05,Cancelled
292042,70964,EK340,6/24/2024 12:12,First,3359.55,Delayed
292043,76226,EK289,6/8/2023 21:05,First,540.56,Delayed
292044,33507,EK652,11/4/2023 18:54,Business,2651.99,Cancelled
292045,36732,EK917,3/29/2023 7:19,Business,3437.79,On Time
292046,79022,EK362,12/11/2023 4:18,Economy,5382.26,On Time
292047,38653,EK735,1/15/2023 12:48,Business,3663.44,On Time
292048,22251,EK512,5/25/2023 8:12,First,3830.75,Delayed
292049,6699,EK312,2/16/2024 11:36,Economy,2896.02,On Time
292050,46582,EK760,7/25/2024 17:49,First,2130.92,Delayed
292051,66385,EK860,6/28/2024 19:39,First,4585.78,Cancelled
292052,43155,EK547,7/8/2023 0:53,Business,3436.28,On Time
292053,58157,EK365,11/4/2024 19:27,Business,5846.43,Delayed
292054,4929,EK731,1/19/2024 17:53,Economy,548.9,Delayed
292055,45855,EK716,12/29/2023 3:23,First,1476.6,On Time
292056,37237,EK727,12/14/2024 0:33,First,5125.19,Cancelled
292057,3462,EK527,6/19/2024 8:53,Economy,3941.57,Cancelled
292058,17962,EK147,5/8/2023 10:47,First,527.87,Delayed
292059,15092,EK155,10/7/2023 18:30,Business,4757.71,On Time
292060,6541,EK789,10/22/2023 8:47,Economy,5241.61,On Time
292061,58357,EK242,12/23/2024 22:33,First,2840.17,Delayed
292062,6465,EK871,3/29/2023 5:54,Economy,5060.33,On Time
292063,80154,EK323,12/13/2024 16:04,First,1424.22,Cancelled
292064,13720,EK170,6/17/2024 22:49,First,3687.41,Cancelled
292065,50488,EK570,4/13/2023 23:08,Economy,4328.24,Delayed
292066,59963,EK979,4/15/2024 5:02,First,1296.37,Cancelled
292067,51173,EK739,5/21/2023 1:15,Economy,2331.56,Delayed
292068,56857,EK496,6/25/2023 14:14,First,3413.16,Cancelled
292069,22459,EK802,1/18/2023 18:08,Economy,5592.45,Delayed
292070,24788,EK402,7/1/2024 17:54,First,3421.3,Delayed
292071,19236,EK048,4/1/2023 0:38,Economy,5814.59,Delayed
292072,28912,EK927,5/14/2023 19:01,Business,5093.66,On Time
292073,16487,EK715,3/1/2024 23:52,First,2512.36,Delayed
292074,80708,EK110,2/6/2023 22:43,First,191.03,Cancelled
292075,39480,EK761,9/20/2023 17:25,Economy,5957.8,On Time
292076,36045,EK975,8/26/2024 6:42,Economy,4381.73,Cancelled
292077,3616,EK330,6/16/2024 1:23,Economy,3200.05,Delayed
292078,62071,EK376,1/31/2023 5:36,Business,2665.97,Delayed
292079,56670,EK064,6/26/2023 11:03,First,567.56,Delayed
292080,29286,EK282,11/14/2024 17:34,First,4914.4,Cancelled
292081,55861,EK507,8/13/2023 4:51,Business,1131.2,Cancelled
292082,30349,EK073,7/2/2023 11:05,Economy,1130.56,Delayed
292083,28765,EK653,4/29/2023 8:29,First,4653.82,Delayed
292084,43819,EK308,9/10/2024 16:42,Business,1016.48,On Time
292085,57901,EK274,4/26/2023 4:59,First,2270.39,Cancelled
292086,80247,EK355,4/28/2023 0:45,First,2011.59,Cancelled
292087,24295,EK940,7/11/2023 3:43,First,811.12,Delayed
292088,29935,EK448,1/31/2024 4:08,Economy,5283.23,Cancelled
292089,7773,EK151,3/21/2023 12:24,First,2069.24,Cancelled
292090,40804,EK274,9/23/2023 16:45,Economy,3844.21,On Time
292091,4110,EK556,11/8/2024 4:12,Economy,272.57,Delayed
292092,36595,EK266,8/10/2024 6:19,First,1546.96,Delayed
292093,46965,EK684,7/7/2024 18:08,Business,2894.59,On Time
292094,77259,EK004,12/18/2024 8:14,Economy,1244.75,Delayed
292095,4801,EK382,8/16/2024 8:37,First,1895.09,Delayed
292096,13731,EK406,4/12/2024 19:51,Business,3123.54,Cancelled
292097,15481,EK546,2/1/2024 11:42,Business,2372.69,Cancelled
292098,79702,EK838,11/25/2024 23:26,First,1179.64,On Time
292099,12190,EK409,4/25/2023 9:25,First,5643.26,On Time
292100,68402,EK107,4/9/2024 21:29,Business,5575.62,Cancelled
292101,56840,EK789,11/27/2024 11:19,Economy,1948.61,Cancelled
292102,16963,EK582,10/24/2023 7:38,Business,3070.23,On Time
292103,47147,EK758,1/16/2023 15:28,Economy,3082.41,Delayed
292104,56846,EK817,11/27/2024 16:09,First,3869.72,Delayed
292105,75043,EK701,4/11/2023 18:58,Economy,5912.94,Cancelled
292106,65348,EK202,2/21/2023 4:48,First,809.83,Cancelled
292107,9376,EK708,11/3/2023 13:58,First,529.31,Cancelled
292108,71451,EK656,3/3/2023 21:46,First,1682.93,Delayed
292109,12425,EK165,7/9/2023 11:01,Economy,1966.15,On Time
292110,11382,EK352,12/6/2023 2:59,Business,1472.65,On Time
292111,28065,EK915,7/9/2024 0:52,Economy,547.23,Cancelled
292112,11026,EK862,10/29/2024 15:26,First,5088.55,On Time
292113,32012,EK176,10/10/2024 1:19,Business,4852.11,Cancelled
292114,24083,EK007,3/2/2023 19:17,First,2027.35,Delayed
